ID,L_Name,F_Name,Class,Major 1,Major 2,Minor 1,Advisor
11911800,Wagner,Maddox,02,HIS,,,Keenan
13634815,Tanghe,Ashari,,EXP,,,Cross
11211805,Hansen,Brady,02,EXP,,,Stobb
18758808,Gienapp,Peyton,01,EXP,,,Johnson
19869808,Elliott,Nico,01,EXP,,,Rodriguez Moreno
14384803,Coleman,Jasmine,02,ECO,,,Barrow
13413809,Rajkarnikar,Brady,01,EXP,,,Perry
19769806,Shackelford,Evan,03,IBU,,,Kuennen
14555815,Wood,Claire,01,EXP,,,Kelley
12993813,Gary,Mckenzie,01,EXP,,,Brown
18108809,Kendle,Will,01,EXP,,,Atwater
13554815,Thurow,Xavier,02,BSN,,,Bursch
15526812,Sanchez,Cassi,10,EXP,,,Umbarger-Mackey
11061802,Browne,Emily,02,COM,,SPA,Donofrio
19038795,Biswa,Nico,03,CS,DS,,Stobb
17488810,Patton,Jp,01,EXP,,,Chaplin
CHM  121  01
18618807,Powell,Samantha,01,EXP,,,Wolgast
19329807,Murphy,Sydney,01,EXP,,,Christensen
11361808,Kim,Pramisha,01,EXP,,,Chaplin
17256790,Hanrahan,Avery,02,PSY,NEU,CRW,Baker
10351813,Bogart,Harry,01,EXP,,,Herron
15092776,Engel,Beau,04,BIO,,,Westberg
17067800,Hickey,Alex,02,EXP,,,Christensen
17547800,Noe,Daniel,01,EXP,,,Bragatto
17997800,Hodges,Oyin,02,EXP,,,Christensen
12312809,Doromal,Jonah,01,EXP,,,Westberg
10631813,Booker,Simon,01,EXP,,,Chen
19569803,Ramirez,Brayden,02,EXP,,,Baranowski
15995809,Perkins,Kade,01,EXP,,,Miller
16086809,Davis,Marissa,01,EXP,,,Chihak
16033779,Kintopf,Sabian,04,BIO,,CHM,Ellis
12273813,Ragins,Yarelis,01,EXP,,,Cross
12882804,Ratcliff,Avalynn,02,EXP,,,Christensen
11841802,Starmann,Taven,02,NEU,PSY,,Cross
12843811,McCollum,Graham,01,EXP,,,Nordmann
18489811,Snow,Claudia,01,EXP,,,Kelley
14955815,Baldwin,Eilish,02,EXP,,,Leonardo
13863804,Ishimwe,Micah,01,EXP,,,Stead
15756810,Soto Rabago,Isabelle,01,EXP,,,Brown
12971798,Gonzalez,Reagan,03,EXP,,,Akgun
14393793,Lawson,Melodie,03,SCJ,,,McNabb
16256802,Collins,Jaxon,02,EXP,,,Ellis
11512811,Goodwin,Aaminah,01,EXP,,,Christensen
CHM  121  02
14715814,Ridenour,Anthony,01,EXP,,,Affatigato
13954812,Hesley,Noah,01,EXP,,,Affatigato
12022805,Stauffacher,Donae,01,EXP,,,Falk
11112812,Suboh,Ashley,01,EXP,,,Chihak
13184812,Geiger,Paul,01,EXP,,,Wolgast
12232808,Krob,Vanessa,01,EXP,,,Carr
14345815,Singleton,Luis,02,EXP,,,St. Clair
12542803,Cook,Peculiar,02,EXP,,,Atwater
17037808,Morganti,Rami,01,EXP,,,Perry
11141806,Chang,Jacob,02,EXP,,,Storer
14174805,Kruse,Joey,01,,,,Cozine
18688804,Kolade,Mitchel,02,EXP,,,Nguyen
16146800,Jankowski,Bridgette,02,PSY,NEU,,Baker
16496800,Marcellus,Taylor,02,BIO,SCJ,,Cozine
16676800,Sharma,Jackson,02,EXP,,,Kelly
11131804,Martin,Dylan,02,EXP,,,Hughes
14624809,Schnurr,Gracie,01,EXP,,,Nordmann
14574801,Zeonweh,Gad,02,EXP,,,Atwater
16056801,Drahozal,Sarah,02,EXP,,,Leonardo
17367809,Fedrick,Joseph,01,EXP,,,Perry
15926813,South,Trevor,01,EXP,,,Carr
19700812,Kilpatrick,Jorge,01,EXP,,,Chaplin
18737794,Renaud,Cassie,03,POL,SPA,GSS,Lanegran
14374802,Nunez,Hailey,03,KIN,PSY,HSS,LeMay-Lewis
15555802,Moody,Trystin,02,BIO,ENV,,St. Clair
16747810,Auen,Chance,01,EXP,,,St. Clair
12243814,Kline,Andrew,01,EXP,,,Miller
12159771,Richmond,Kayla,03,BIO,,,Storer
10491811,Hafenbrack,John,01,EXP,,,Perry
19779802,Callahan,Charles,02,ACP,,,Perry
CHM  122  01
16245799,Baker,Max,02,EXP,,,Brown
16615799,Yuma,Paul,02,EXP,,,Leonardo
16454784,Urbatsch,Sarah,03,BIO,,ANT,Cozine
15534790,Hatfield,Aigelica,03,SCJ,,AAM,McNabb
18907799,Hilderbrand,Breanna,02,BIO,ECO,,Leonardo
16765790,Symons,Madisyn,03,BIO,NEU,CHM,Cozine
17747804,Justice,Reagan,02,EXP,,,Leonardo
18377790,Thatcher,Olivia,04,PHY,BIO,MTH,Affatigato
19238790,Staley,Emily,03,BIO,,,Christensen
13413800,Schroeder,Daphne,02,BIO,SPA,CHM,Stead
13813800,Arduser,Maximo,02,BIO,MOL,HSS,Storer
13933800,Corrigan,Nolan,02,BIO,NEU,CHM,Cozine
17107800,Ropa,Adam,02,BIO,ENV,,Barnett
18688800,Cobb,Andy,03,EXP,,,LeMay-Lewis
19749800,Batey,Grant,02,BIO,,HSS,Storer
19497788,Nelson,Hunter,04,MTH,PHY,CS,Miller
19249804,Klahn,Anja,02,BIO,NEU,CHM,Cozine
18158805,Yuma,Erica,02,EXP,,,Stead
17947804,Martin,Toby,02,BIO,NEU,HSS,Storer
13800778,Carviou,Carlin,04,BIO,,,Storer
17937806,Duran-Montero,Will,02,EXP,,,Stead
19257783,Meyer,Chloe,03,BIO,NEU,,Duru
18718801,Goode,Graham,02,BIO,ENV,SPA,Stead
18878801,Cobb,Emily,02,BIO,PSY,FRE,Christensen
10721813,Collins,Chase,01,EXP,,,Nordmann
18247794,Bass,Lucas,03,BIO,,,Storer
14774804,Wei,Toobejay,02,EXP,,,Nguyen
10070806,Jones,Lizandra,02,EXP,,,Stead
14624805,Arrigoni,Maya,02,BIO,,,Storer
19739802,Mahler,Tory,02,EXP,,,Leonardo
CHM  211  01
11529788,Kempf,Felicia,04,BIO,ENV,ANT,Ellis
18527790,Urbatsch,Noah,02,BCH,,,Singleton
13472794,Robinson,Lauren,03,BCH,,,Stead
14922787,Fitzgerrel,Taylor,04,EXP,,,Akgun
15795803,Carr,Abby,02,BCH,CHM,,Stead
18617791,Bowles,Blake,03,BIO,ENV,,St. Clair
10529792,Pazour,Grant,03,EXP,,,Singleton
13771781,Zambrano,Alexis,04,BIO,CHM,,Storer
17777803,Cobb,Jacob,02,CHM,NEU,,Bragatto
13913802,Gosch,Haley,02,CHM,BCH,,Cozine
14282789,Heath,Carlin,04,CS,PHY,,Barnett
16875793,Duron,Julian,04,BIO,ENV,REL,Kensky
19628793,Sandfort,Clayton,03,CHM,BCH,,St. Clair
CHM  321  01
16785790,Decker,Ashley,03,BIO,CHM,,St. Clair
19228790,Frost,Jordan,03,BIO,,,Leonardo
10739791,Aitchison,Cornie,03,BIO,,,Christensen
13751785,Austin,Brianda,04,PHY,CHM,,Akgun
12861791,Grigsby,Patrick,03,BIO,NEU,HSS,St. Clair
13402791,Noel,Dolan,03,EXP,,,Singleton
14823798,Webb,Taylor,03,EXP,,,St. Clair
12801795,Villarreal,Riley,03,CHM,HIS,,St. Clair
12440782,Washington-Castro,Jennifer,04,BIO,,CHM,Christensen
13621782,Castellanos,Cristina,04,PHY,CHM,,Akgun
15704794,Ginsbach,Mya,03,BIO,,,Barnett
16645794,Cerka,Austin,03,BIO,MOL,SPA,Christensen
17956794,Plesha,Aubree,03,BIO,,CHM,Christensen
11899786,Long,Jade,03,BCH,,,Singleton
11470793,Jennings,Jelani,03,BIO,,HSS,Storer
11780793,Eastman,MyKeisha,03,BIO,NEU,CHM,Bragatto
19168794,Kriegel,Cas,03,BIO,MOL,CHM,Christensen
14583793,Freeze,Keegan,04,BIO,NEU,SPA,Cozine
14893797,Patterson,Hunter,03,BIO,,,Storer
19548794,Kilburg,Hunter,04,EXP,,,St. Clair
14813793,Ybarra,Cassie,03,MOL,BIO,,Leonardo
15684793,Schlichting,Pramisha,03,BIO,NEU,SPA,Christensen
17836796,Janavich,Delaney,03,ENV,CHM,,Singleton
CHM  322  01
12400786,Saunders,Lydia,04,CHM,,ASC,St. Clair
19367781,Chieng,Jack,04,BIO,MOL,CHM,Christensen
13171781,Kelsey,Lauren,04,PSY,NEU,CHM,Kelly
16474788,Altman,Ayshah,04,BIO,NEU,,Storer
13681789,Wilhelmi,Damarcus,04,BIO,,,Storer
CHM  341  01   W
10398783,Dixon,Ashley,04,CHM,,PHY,St. Clair
19168791,Blue,Carter,03,PHY,,,Affatigato
16914788,Kuehner,Michelle,03,PHY,MTH,,White
14062784,Lapray,Victoria,04,CHM,BCH,ANT,Singleton
CHM  432  01
19617780,Klutts,Gloria,04,BIO,NEU,CHM,Cozine
13012799,Peterson,Catherine,04,BCH,CHM,CS,Stead
CLA  120  01
15703782,Nosekabel,Tia,04,CS,,MTH,Hughes
10080808,Ortiz,Jackson,01,EXP,,,Farrell
13213808,O'Rourke,Kaalyn,01,EXP,,,Lanegran
15645808,Twight,Abigail,01,EXP,,,Chen
13751785,Austin,Brianda,04,PHY,CHM,,Akgun
17367808,Norris,Max,01,EXP,,,Affatigato
17675781,Doty,Zachary,04,PSY,CRW,,Brown
18268800,Jones,Tyler,02,HIS,,ANT,Keenan
13202795,Karwowski,Olivia,03,ART,,,Thompson
14874807,Leon-Flores,Murphy,01,EXP,,,Chaplin
19829801,Dylan,Darby,04,ENG,,,Hausknecht
16256802,Collins,Jaxon,02,EXP,,,Ellis
18858802,Hoppenjans,Parker,02,HIS,,CLA,Ziskowski
10931811,Finch,Elijah,01,EXP,,,Lanegran
COM  125  01
13292790,Ihle,Aryn,03,ENG,,SPA,Sodeman
17128815,Franzen,Mark,08,DEX,,,Chaimov
13861785,Whaley,Jacob,04,BUS,PR,,Kuennen
10420808,Lyons,Jordan,01,EXP,,,Chaimov
18688803,Patel,Monét,01,EXP,,,Rydze
12833813,Jang,Caelan,01,EXP,,,Carr
15595800,Stitt,Devin,01,EXP,,,Russell
15063783,McLeod,Karen,04,BIO,NEU,CHM,Kelly
16004784,Guevara,Diedrich,04,ENG,,SEC,McQueen
18288805,Clinton,Trevor,02,BSN,,,Bursch
18798804,Hernandez,Megan,02,EXP,,,Hayes
14184804,Gard,Shea,02,EXP,,,Cross
14975813,Mittelmark,Nolan,01,EXP,,,Westberg
19497783,Lloyd,Avery,04,BIO,,CHM,Cozine
13591784,Westercamp,Trevor,03,PSY,SCJ,,Brown
13893802,Nelson,Cassie,02,EXP,,,Nesmith
15326810,Quarrie,Gloria,01,EXP,,,Chaplin
12693814,McLean,Christian,01,EXP,,,Nesmith
16106802,Tranel,Ben,01,EXP,,,Recker
10141812,Valdivia Araya,Abigail,01,EXP,,,Atwater
COM  125  02
17025782,Mahler,Annika,04,BUS,,,Kuennen
11601808,Craig,Leah,01,EXP,,,Miller
14292782,Walker,Emily,04,BUS,PR,COM,Westberg
14114808,Nguyen,AJ,01,EXP,,,Perry
13401782,Velez,Mikel,04,BUS,,,Eichhorn
12693811,Arnold,Felicia,01,EXP,,,Wolgast
17037808,Morganti,Rami,01,EXP,,,Perry
19457780,Edwards,Carley,04,PHY,MTH,SPA,Akgun
19630814,Kelso,Joseph,01,EXP,,,Libby
18688800,Cobb,Andy,03,EXP,,,LeMay-Lewis
10330801,Finneman,Ethan,02,EXP,,,Baranowski
11622813,Bah,Maren,01,EXP,,,Libby
13123809,Souvannamacho,Marlee,01,EXP,,,Christensen
13983806,Buckley,Taylor,01,,,,Chaimov
15994794,Deaton,Madison,03,EXP,,,Chen
10031815,Norris,Makenna,01,EXP,,,Rodriguez Moreno
14565815,Lawton,James,01,EXP,,,Hausknecht
19889809,Gates,Christian,01,EXP,,,Perry
12623810,Bicknell,Cailyn,01,EXP,,,Herron
15686814,Kolpin,Madeline,01,EXP,,,Kelley
COM  157  01   W
13952790,Varner,Haley,02,EXP,,,Johnson
12150784,Caplice,Alexander,04,CS,,HIS,Hughes
14894804,Clinton,Paola,02,SCJ,SPA,SOC,McNabb
13062791,Sutton,Christian,02,EXP,,,Rydze
18043755,Grigsby,Lyndsay,02,EXP,,,Hughes
15914798,Plasek,Gabrielle,02,PSY,,,Recker
16474788,Altman,Ayshah,04,BIO,NEU,,Storer
19218797,Lister,Allison,02,EXP,,,Rydze
13614813,Hiebert,Takamaru,01,EXP,,,Miller
18508809,Zambrano,Isaac,01,EXP,,,Chaplin
19948797,Pittman,Gabriella,04,BUS,,,Christensen
17466794,Montalbano,Sarah,03,SCJ,SOC,,McNabb
19829801,Dylan,Darby,04,ENG,,,Hausknecht
11832810,Godfrey,Moet,01,EXP,,,Kelley
18257794,Shapley,Breana,03,BUS,,,Christensen
12251797,Green,Jessica,03,EXP,,,Rydze
15163786,Bradshaw,Brock,03,SCJ,,,McNabb
10491811,Hafenbrack,John,01,EXP,,,Perry
14694803,Jang,Elle,02,EXP,,,Kelly
COM  157  02   W
14685811,Buchanan,Orion,01,EXP,,,Chihak
15534790,Hatfield,Aigelica,03,SCJ,,AAM,McNabb
11301803,Rockwell,Shaylee,02,EXP,,,Umbarger-Mackey
16865790,Floyd,Nils,01,EXP,,,Cross
19657787,Pa,Austin,03,POL,,PHL,Lanegran
10390800,Shchekin,Christina,02,EXP,,,Baranowski
13763800,Billings,Tyler,02,EXP,,,Hausknecht
17258812,Westercamp,Gracie,01,EXP,,,Hausknecht
12552806,Frazier,Gracey,01,EXP,,,Chen
17327804,Jackson,Jorge,02,POL,HIS,,Carson
12000788,Rashed,Aaron,04,ACP,BUS,,Nguyen
16305792,Butali,Andrea,02,KIN,,,Hausknecht
15475805,Noel,Joseph,01,EXP,,,Rydze
18948803,Thomasson,Moet,01,SCJ,,,Hausknecht
13842796,Schloe,Donae,03,ACP,BUS,,Eichhorn
11090799,Boettger,Joely,03,BUS,,,Carstens
15003786,Kittinger,Anastasia,04,MTH,FLM,,Miller
16306804,Oware,Ella,02,EXP,,,Baranowski
19918794,Riebhoff,Zay,02,EXP,,,Nesmith
COM  161  01   W
15764790,Fox,Hannah,03,PSY,ORG,COM,Farrell
15393787,Griffin,Bri,04,CRW,COM,,Aspengren
13623800,Ridenour,Emily,02,COM,PR,,Carr
15305800,Nelson,Mitchell,01,EXP,,,Hausknecht
14453791,Hardman,Will,02,EXP,,,Perry
15334791,Moore,Jeana,03,EXP,,,Chaplin
14683794,Arnold,Sofia,02,EXP,,,Libby
19499800,Ahmed,Logan,03,EXP,,,Nguyen
18878806,Beck,Mary,01,EXP,,,Hatchell
19957780,Brazell,Mark,04,HIS,,ARH,Keenan
16965796,Aller,Maya,03,PHY,,,Bragatto
10131810,Phillips,Chloe,01,EXP,,,Rydze
12772806,Cobb,Thanh,01,BIO,,HSS,Keenan
11061802,Browne,Emily,02,COM,,SPA,Donofrio
18156781,Martinez,Cassie,04,ENG,COM,,Donofrio
13743802,Folsom,Olivia,02,EXP,,,Carr
15913788,Gresik,Mason,04,BUS,COM,FRE,Carr
13232793,Castro,Brian,03,FLM,PSY,CRW,Lemos
16877812,Guthrie,Madelyn,01,EXP,,,Rodriguez Moreno
18439810,Reimnitz,Raymond,01,EXP,,,Johnson
19750810,Kohl,Sam,01,EXP,,,Farrell
11162811,McCune,Aubree,01,EXP,,,Rydze
14914806,Schobert,Allyssa,01,ART,,ARH,Rogers
COM  236  01   W
17146799,Meyer,Murphy,02,COM,,PHL,Hausknecht
15433786,Tigges,Allison,04,ENG,CRW,SEC,Kress
19137782,Pham,Claudia,04,PR,COM,GSS,Janca-Aji
15154796,Askew,Valerie,03,PSY,KIN,HSS,Brown
11621804,Schiesher,Meagan,02,BUS,COM,,Eichhorn
16384786,Seidel,Cameron,04,MUE,,,Falk
17267808,Klein,Nathan,01,EXP,,,Miller
13402791,Noel,Dolan,03,EXP,,,Singleton
19309808,Cavanagh,Risako,01,EXP,,,St. Clair
16544783,Anstett,Berrigan,04,BUS,,COM,Barnett
15815803,Dahl,Samuel,02,EXP,,,Libby
14902784,Henderson,Michael,04,SCJ,,POL,Janca-Aji
15015801,Buckley,Kate,02,KIN,,HSS,Rydze
11339781,Mosinski,John,02,COM,,,Westberg
18497792,Mahler,Caden,03,CRW,,THE,Ziskowski
11220793,Dickerson,Abigail,03,PSY,,,Brown
18375775,Haynes,Marissa,04,KIN,,HSS,Fairbanks
15844793,Blue,Gad,03,CS,DS,,Hughes
19348795,Weltha,Carlie,03,CRW,COM,THE,Shaw
16504787,Escalante,Charles,03,SCJ,,PHL,McNabb
19678797,Piceno,Sami,03,COM,PR,ART,Carstens
COM  337  01   W
18576781,Squires,Will,04,COM,,WTG,Buckaloo
13711784,Ball,Jasmine,03,SCJ,,,McNabb
19568791,Hasselbacher,Joi-Damaris,03,PSY,,PHL,Recker
15406814,Jackson,Jennifer,02,WTG,PSY,,Carr
16835797,Velez,Amilya,03,ART,COM,,Lueth
COM  457  01   W
18957790,Schipper,Wyatt,03,BUS,ACM,COM,Christensen
15073783,Madigan,Easton,04,PSY,SCJ,AAM,Westberg
13351785,Ekstrom,Analise,04,PSY,AAM,,Brown
16685796,Varner,Cael,04,AAM,HIS,,McNabb
15183789,Burkhart,Daion,04,BUS,COM,,Baranowski
CRW  115  01   W
16576805,Gienapp,Laura,02,EXP,,,Barnett
17547808,Burkhart,Judas,01,EXP,,,Carr
17577808,Valdivia Araya,Ningyuan,01,EXP,,,Hausknecht
15896812,Niemeyer,Jacob,01,EXP,,,Libby
11331809,Watkins,Jerry,01,EXP,,,Perry
19300814,Kendle,Chris,01,EXP,,,Wolgast
17728812,Haupts,Ella,01,EXP,,,Johnson
18678809,Williams,Brianna,01,EXP,,,Nordmann
18968809,Richards,MJ,01,EXP,,,Nesmith
16256803,Eichhorn,Celestte,01,EXP,,,Barnett
15946810,Haufle,John,01,EXP,,,Johnson
13004814,Tidman,Lilly,01,EXP,,,Atwater
16677811,Rajkarnikar,Alaska,01,EXP,,,Chaplin
19250813,Bradham,Chase,01,EXP,,,Rodriguez Moreno
CRW  125  01   W
17046799,Hall,Tamara,01,KIN,,,Rydze
14584808,Jacobs,Sofia,01,EXP,,,Chihak
13633800,Kolthoff,Carter,02,EXP,,,McNabb
14495812,Win,Melanie,01,EXP,,,Brown
19627780,Jung,Nils,04,HIS,,,Buckaloo
13614813,Hiebert,Takamaru,01,EXP,,,Miller
15595801,Grewe,Matthew,02,EXP,,,Cross
12993813,Gary,Mckenzie,01,EXP,,,Brown
19689806,Frias,Elli,01,EXP,,,Akgun
11792813,Fang,Izzy,01,EXP,,,Chaplin
18497792,Mahler,Caden,03,CRW,,THE,Ziskowski
17596796,Linnear,Annabel,03,EXP,,,Chen
14374802,Nunez,Hailey,03,KIN,PSY,HSS,LeMay-Lewis
15166815,Steele,Ethan,01,EXP,,,Nordmann
17195783,Willett,Brahim,04,,CRW,,Goodson
CRW  125  02   W
12642808,Rowell,Josie,01,EXP,,,Kelley
16117815,Schipper,Skyler,02,EXP,,,Storer
15595800,Stitt,Devin,01,EXP,,,Russell
10550809,Feldman,John,01,EXP,,,Rodriguez Moreno
16417814,Fedrick,Jared,01,EXP,,,Rodriguez Moreno
17977809,Atz,Chance,01,EXP,,,Libby
19349809,Thatcher,Ashley,01,EXP,,,Cross
13133802,Appleby-Sparrow,Alayna,02,EXP,,,Hausknecht
18978806,Stucke,Noah,01,EXP,,,Baranowski
13723802,Cummins,Fiona,02,EXP,,,Shaw
14474802,Fleck,Lauren,02,EXP,,,McQueen
15405802,Dodd,Gracie,02,EXP,,,Hostetler
15735802,Epps,Laina,02,ENG,CRW,,Hausknecht
17498811,Irvin,Alexandria,01,EXP,,,Kelley
17996796,Vaughn,Garrison,02,EXP,,,Recker
CRW  280  01   W
17875788,Lopez,Dylan,03,PSY,,,Farrell
14693790,Sutton,Noah,03,BIO,MOL,,Ellis
16195795,Koshikawa,Catherine,03,CRW,REL,SPA,Kensky
10009797,Christians,Anja,03,ENV,CRW,ART,St. Clair
18837790,Frost,Madalyn,03,PSY,SCJ,CRW,Farrell
16904782,Johns,Brianna,03,CRW,ENG,,McQueen
19005767,Kline,Addie,03,EXP,,,Johnson
14434803,Marshall,Savannah,01,SCJ,PSY,THE,Wolverton
18828801,Olson,Madison,02,BSN,,,Siems
13462795,Huitink,Jordan,03,ARH,REL,ART,Lueth
10500804,Lampe,Philip,02,EXP,,,Brown
11550793,Linnear,Josie,02,EXP,,,Falk
17046793,Webb,Brady,02,EXP,,,Recker
10038786,Smith,Jelani,04,POL,EVS,,Lanegran
CRW  290  01   W
19608799,Ropa,Hanna,02,EXP,,,Keenan
12742800,Hite,Miu,02,EXP,,,Aspengren
16676800,Sharma,Jackson,02,EXP,,,Kelly
11162810,Gonzalez,Tamara,01,EXP,,,Lanegran
18156781,Martinez,Cassie,04,ENG,COM,,Donofrio
17836796,Janavich,Delaney,03,ENV,CHM,,Singleton
CRW  355  01   W
11909788,Doromal,Trevor,04,FLM,THE,,Barnett
10450802,Williams,Katherine,02,CRW,,MUS,Barnett
19918794,Riebhoff,Zay,02,EXP,,,Nesmith
19348795,Weltha,Carlie,03,CRW,COM,THE,Shaw
CRW  390  01   W
16384785,Tassey,Cristina,04,ENG,CRW,SPA,Hausknecht
15433786,Tigges,Allison,04,ENG,CRW,SEC,Kress
15393787,Griffin,Bri,04,CRW,COM,,Aspengren
17675781,Doty,Zachary,04,PSY,CRW,,Brown
14942785,Kimbrough,Lindsay,04,ART,CRW,,Aspengren
18566787,Chambers,Victoria,04,ENG,PHL,,Aspengren
18216780,Linder,Nigel,04,ENG,CRW,HIS,Aspengren
19727787,Lansing,Logan,04,SOC,CRW,,Aspengren
11229781,Almarales,Vinh,04,CRW,THE,,Aspengren
18756786,Huston,Sienna,04,THE,CRW,,Aspengren
CS   125  01
12771790,Finer,Kenzie,03,BUS,ECO,,Kensky
19099806,Lueken,Mickaela,01,EXP,,,Kensky
17627807,Kuehner,John,01,EXP,,,Chihak
17647807,Krizizke,Haley,01,EXP,,,Chaimov
15226811,Perkins,Lauren,01,EXP,,,Affatigato
17215787,Martin,Jack,02,EXP,,,Affatigato
19159803,Newton,Abbey,01,EXP,,,Sodeman
14205815,Jones,Moet,02,EXP,,,Melcher
10790808,Tredway,Will,01,EXP,,,Chen
12012808,Oware,Hannah,01,EXP,,,Johnson
11969784,Allen,Valerie,03,BUS,,SPA,Baranowski
18278806,Win,Ali,02,EXP,,,Akgun
16287814,Love,Jacob,01,EXP,,,Farrell
18688804,Kolade,Mitchel,02,EXP,,,Nguyen
11211805,Hansen,Brady,02,EXP,,,Stobb
16246805,Piceno,Andy,01,EXP,,,Carson
19979800,Heeren,Rebecca,02,ELM,,,Kress
11661809,Suzuki,Nia,01,EXP,,,Lanegran
16244788,Guyton,Matthew,04,BUS,,,Nguyen
16837814,Tomes,Nessa,01,EXP,,,Lanegran
10529792,Pazour,Grant,03,EXP,,,Singleton
18659814,Stucke,Taylor,01,EXP,,,Nesmith
19980811,Petit,Madalynn,01,EXP,,,Chen
18689814,Hagan,Brady,01,EXP,,,Miller
12140782,Groat,Hailee,03,ENG,,ART,Aspengren
12772806,Cobb,Thanh,01,BIO,,HSS,Keenan
15512777,Tarbert,Madison,04,ACM,BUS,MUS,Melcher
16516805,Frias,Jacob,01,HIS,WTG,,Nordmann
19750810,Kohl,Sam,01,EXP,,,Farrell
15163786,Bradshaw,Brock,03,SCJ,,,McNabb
13884813,Mba,Genny,01,EXP,,,Libby
CS   125  02
14035812,Gardner,Amirah,01,EXP,,,Rydze
10889791,Valdivia Araya,Katie,04,ECO,,MTH,Eichhorn
17788813,Wilson,Grace,01,EXP,,,Affatigato
19630814,Kelso,Joseph,01,EXP,,,Libby
14235815,Thomasson,John,01,EXP,,,Johnson
16747812,Bicknell,Hunter,01,EXP,,,Affatigato
19888791,Bogart,Marissa,04,ECO,BUS,MTH,Eichhorn
14535812,Schulte,Andy,01,EXP,,,Chihak
16226809,Krambeer,Lauren,01,EXP,,,Miller
10271815,Huse,Avalynn,01,EXP,,,Chihak
11662810,Aucutt,Allie,01,EXP,,,Nordmann
18307794,Eastman,Nijah,02,IBU,,,Bragatto
13864810,Hanson,Linus,01,EXP,,,Chihak
16167813,Dwelley,Jacob,01,EXP,,,Nesmith
13183806,Henderson,Sydney,02,ACP,DS,,Rodgers
17336793,Shelley,Maddie,03,ECO,,MTH,Lensing
11082811,Maske,Madison,01,EXP,,,Chaplin
19250813,Bradham,Chase,01,EXP,,,Rodriguez Moreno
11942813,Eggert,Julia,02,EXP,,,Carstens
CS   135  01
11231803,Brown,Hailey,01,EXP,,,Hoover
13001781,Grewe,Alex,04,ECO,,DS,Westberg
17007806,Wronski,Adolfo,01,CS,DS,,Stobb
13544814,Ramos,Hudson,02,CS,,,Hughes
18043755,Grigsby,Lyndsay,02,EXP,,,Hughes
12880781,Finneman,Logan,04,ECO,,SPA,Baranowski
15636813,Eastman,Gad,01,EXP,,,Chihak
10700801,Dwelley,Myrna,01,EXP,,,Shaw
12252805,Joselit,Brendan,01,EXP,,,Akgun
18848804,Wilson,Amanda,01,EXP,,,Hughes
11790798,Kirk,Laine,02,EXP,,,Drexler
CS   215  01
19057789,Mei,Ella,04,EXP,,,Bragatto
12249772,Severson,Giovanni,04,BUS,THE,,Wolverton
16666801,Gienapp,Amanda,03,EXP,,,Akgun
13721786,Almarales,Caitlin,04,MTH,CS,,Herron
17356796,Falck,Tim,04,CS,PSY,,Hughes
11181807,Preheim,Zachary,03,EXP,,,Hughes
12021793,Tomida,Carlin,03,PHY,CS,,Affatigato
13803802,Henderson,Pearson,02,EXP,,,Atwater
11921807,Daniel-Medina,Jeannie,02,ECO,,CS,Eichhorn
CS   220  01
12171795,Shrestha,Addie,02,CS,MTH,,Barnett
10287779,Winn,Francine,04,FLM,CS,MUS,Hughes
10870804,Bah,Shae,02,EXP,,,Affatigato
13183807,Hougen,MyKeisha,03,CS,,,Hughes
16444788,Sutton,Damarcus,02,EXP,,,Kensky
15405802,Dodd,Gracie,02,EXP,,,Hostetler
14783793,Lona Garcia,Olivia,02,CS,,,Hostetler
19768796,Glandt,Victoria,03,EXP,,,Eichhorn
CS   340  01
14895815,Hower,Theo,08,EXP,,,Chaimov
15703782,Nosekabel,Tia,04,CS,,MTH,Hughes
11219789,Walleser,Alexander,04,CS,PHL,,Cozine
12150784,Caplice,Alexander,04,CS,,HIS,Hughes
14512787,McFadden,Emma,04,PHY,,CS,Affatigato
13611787,Godfrey,Yuser,04,PHY,,MTH,Akgun
10248784,Kendle,Thanh,04,PHY,CS,,Akgun
16563777,Paur,Annika,04,CS,BUS,,Christensen
12030782,Selfridge,Jacob,04,CS,,FLM,Hughes
18206787,Meehan,Madi,04,PHY,CS,,Akgun
12740781,He,Gabrielle,04,PHY,MTH,CS,Affatigato
19038795,Biswa,Nico,03,CS,DS,,Stobb
15844793,Blue,Gad,03,CS,DS,,Hughes
DS   100  01
18926788,Niehaus,Ella,03,CS,,,Buckaloo
17707804,Partain,Adam,02,ECO,FLM,,Nguyen
14512787,McFadden,Emma,04,PHY,,CS,Affatigato
13001781,Grewe,Alex,04,ECO,,DS,Westberg
17007806,Wronski,Adolfo,01,CS,DS,,Stobb
11969784,Allen,Valerie,03,BUS,,SPA,Baranowski
13623800,Ridenour,Emily,02,COM,PR,,Carr
11211805,Hansen,Brady,02,EXP,,,Stobb
18438808,Epps,Katie,01,EXP,,,St. Clair
12880781,Finneman,Logan,04,ECO,,SPA,Baranowski
12620788,Voss,Creighton,04,ECO,BUS,,Westberg
13683809,Roberts,Noah,01,EXP,,,Westberg
14144801,Schultz,Ayesha,02,ECO,DS,,Westberg
18659814,Stucke,Taylor,01,EXP,,,Nesmith
10510805,Brockmeyer,Haley,02,EXP,,,Barnett
17358812,Petrovic,Reagan,02,EXP,,,Westberg
10131810,Phillips,Chloe,01,EXP,,,Rydze
